"year","year_crop","product","subcommod","variety","items","province_code","area","attribute","values","unit","data_date"
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เก็บเกี่ยว,370951.0,ไร่,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิต,223276.0,ตัน,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เพาะปลูก,581.0,กก./ไร่,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,602.0,กก./ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เพาะปลูก,378076.0,ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เก็บเกี่ยว,373948.0,ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิต,229006.0,ตัน,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เพาะปลูก,606.0,กก./ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,612.0,กก./ไร่,2024-05-30
"2560","2560/61",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เพาะปลูก,376041.0,ไร่,2024-05-30
"2560","2560/61",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เก็บเกี่ยว,373687.0,ไร่,2024-05-30
"2560","2560/61",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิต,230773.0,ตัน,2024-05-30
"2560","2560/61",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เพาะปลูก,614.0,กก./ไร่,2024-05-30
"2560","2560/61",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,618.0,กก./ไร่,2024-05-30
"2561","2561/62",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เพาะปลูก,377255.0,ไร่,2024-05-30
"2561","2561/62",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เก็บเกี่ยว,372373.0,ไร่,2024-05-30
"2561","2561/62",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิต,227875.0,ตัน,2024-05-30
"2561","2561/62",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เพาะปลูก,604.0,กก./ไร่,2024-05-30
"2561","2561/62",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,612.0,กก./ไร่,2024-05-30
"2562","2562/63",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เพาะปลูก,375067.0,ไร่,2024-05-30
"2562","2562/63",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เก็บเกี่ยว,296811.0,ไร่,2024-05-30
"2562","2562/63",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิต,190740.0,ตัน,2024-05-30
"2562","2562/63",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เพาะปลูก,509.0,กก./ไร่,2024-05-30
"2562","2562/63",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,643.0,กก./ไร่,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เพาะปลูก,367782.0,ไร่,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เก็บเกี่ยว,362716.0,ไร่,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิต,219438.0,ตัน,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เพาะปลูก,597.0,กก./ไร่,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,605.0,กก./ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เพาะปลูก,365782.0,ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เก็บเกี่ยว,362954.0,ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิต,221809.0,ตัน,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เพาะปลูก,606.0,กก./ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,611.0,กก./ไร่,2024-05-30
"2565","2565/66",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เพาะปลูก,365616.0,ไร่,2024-05-30
"2565","2565/66",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,เนื้อที่เก็บเกี่ยว,362620.0,ไร่,2024-05-30
"2565","2565/66",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิต,219200.0,ตัน,2024-05-30
"2565","2565/66",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เพาะปลูก,600.0,กก./ไร่,2024-05-30
"2565","2565/66",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH71,กาญจนบุรี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,604.0,กก./ไร่,2024-05-30
"2557","2557/58",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,เนื้อที่เพาะปลูก,319721.0,ไร่,2024-05-30
"2557","2557/58",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,เนื้อที่เก็บเกี่ยว,314538.0,ไร่,2024-05-30
"2557","2557/58",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,ผลผลิต,211894.0,ตัน,2024-05-30
"2557","2557/58",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,ผลผลิตต่อเนื้อที่เพาะปลูก,663.0,กก./ไร่,2024-05-30
"2557","2557/58",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,674.0,กก./ไร่,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,เนื้อที่เพาะปลูก,283808.0,ไร่,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,เนื้อที่เก็บเกี่ยว,281338.0,ไร่,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,ผลผลิต,188409.0,ตัน,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,ผลผลิตต่อเนื้อที่เพาะปลูก,664.0,กก./ไร่,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,670.0,กก./ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,เนื้อที่เพาะปลูก,255225.0,ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,เนื้อที่เก็บเกี่ยว,252439.0,ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,ผลผลิต,170125.0,ตัน,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,ผลผลิตต่อเนื้อที่เพาะปลูก,667.0,กก./ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,674.0,กก./ไร่,2024-05-30
"2560","2560/61",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH70,ราชบุรี,เนื้อที่เพาะปลูก,244340.0,ไร่,2024-05-30
